,PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,Classes
46,-5.162124185801263,-2.6976340875808567,-1.334043973375989,-2.4840394466220004,-1.6236447219655419,0.5921368943924881,0.8735698498583829,-0.7949574017776911,-0.07255610188265793,-2.226943981784002,-0.15133051070225628,-0.5286647467635317,-0.6461291829024852,-0.5090531279838002,0.22455902480510206,2
47,-4.1896298115718285,-3.6329064651829266,-0.6346994605930681,-0.9976538122248901,-1.9167524803617928,-2.594929590260478,-2.0948677749198388,-2.9329399410117776,-0.7481761373658933,3.2182917036331506,-0.6963102587863447,0.250211266291116,0.5429666177604633,-0.6488516909694451,1.3295496342231896,2
48,-4.471819940140468,4.3380102446928355,4.673024019987422,2.577987055932541,-2.2286008370375137,-2.9991974759629736,-0.7917159593099555,-2.537370973194364,-1.3623897834640708,0.9909077853401045,-0.810054611214842,-0.03532306734401202,-0.23304434756071157,0.23987644668050415,1.0984981769354845,2
49,-4.0847667647732955,-4.372877392547921,-2.605943970171116,-4.317557896115878,-1.7574127640345523,5.795846065059633,-1.7478444549908223,-1.956204169513715,1.2380422439519811,-0.2939627157586612,-0.8192655638073604,0.11904027179157026,-0.7496728877147487,-0.08256439845548351,1.3167245322318593,2
50,-3.8471159271087556,-4.994544092941119,0.35206698822886673,0.1039798923853241,-0.4623071685794978,-2.9682918767740163,1.5004167515555205,-0.6113298122785568,0.07698420700740888,-0.7566350859825222,0.31508568252116614,-0.03531746354177335,0.687032684697749,-0.09124802819105113,1.0397247043889795,2
51,-5.558511573693561,5.017824400913935,1.2641534564263806,-1.9191923824527002,-2.6915740704080378,4.38922575249923,-2.341929698753366,-2.8380505756393575,-0.22845080072665333,0.448735357373846,-2.2375242836274145,0.8231468589327728,0.3304631342315771,0.8665356736444549,1.1201406658624127,2
52,-4.471819940140469,4.338010244692835,4.673024019987421,2.577987055932541,-2.228600837037513,-2.9991974759629727,-0.7917159593099543,-2.5373709731943634,-1.3623897834640706,0.9909077853401046,-0.8100546112148419,-0.035323067344012,-0.23304434756071132,0.23987644668050437,1.0984981769354845,2
53,-4.1896298115718285,-3.6329064651829266,-0.6346994605930675,-0.9976538122248898,-1.9167524803617928,-2.5949295902604774,-2.0948677749198383,-2.9329399410117767,-0.7481761373658932,3.21829170363315,-0.6963102587863449,0.25021126629111623,0.5429666177604633,-0.6488516909694455,1.3295496342231905,2
54,-6.0929725301267235,6.952243733873034,4.231893234645115,0.6962006742672212,-0.8086433601896825,0.3853868152269579,2.7319326737775156,-0.5937668506660704,-0.539554651117575,-2.8677306895580568,0.2710007153690295,-1.072369442905397,-0.33598432296136294,-0.6723871767225092,0.6307896190595181,2
55,-6.10905290327135,-0.41519945643729966,-4.544483010504511,-6.514437553054316,0.39956399746988935,-1.0928988904163282,7.041197367642686,13.037936635828345,-0.7481676319301876,4.290716537373823,-6.207542526622334,0.3213718960631227,-0.0038277727141460445,-0.9709332508732688,0.7584239399316195,3
56,7.435924779945628,-0.5293489291841955,4.584754928823632,3.335422026987693,1.848936448706873,-4.125324895206628,-1.0582531102961792,1.4144731798645147,-0.579766157876258,0.7880080330675586,-0.3008858126465345,1.5861645315343957,-0.07424158174320691,0.18043703183727167,-1.006151734513459,3
57,-0.4135834237085736,2.5167090129237972,-0.858813837738063,4.461965758098971,1.98143604702786,-2.4423201416142453,-2.0260698872357614,0.8461524668053292,16.146647004022817,1.875283227206468,-0.06726169675999485,-0.13937068111796092,0.569964630246488,0.20681070371627516,0.5222210891030458,3
58,-5.561738898547999,9.815028980429425,0.702448941357042,-0.9666976774738048,0.13690901997804877,0.8227005918533965,-1.9391959882406327,1.4056486054982218,-0.09679852237990193,-1.6934325930796768,-0.9406021612844464,1.1704090553395636,0.388135951583282,-0.6074873275885544,-1.5169619569628416,3
59,8.422008002788997,-2.534512509963072,9.266350636494046,5.616336578632688,3.4272128830685116,-1.4984741209682049,-0.6586353675644553,0.3655027298646691,-0.5389227110122878,-0.07618937996564677,-0.7829844868032464,0.3799517011465167,-3.233803892551173,1.0243283017755198,1.5906952626549113,3
60,8.328607006268564,-3.6170404486517964,4.295136200212811,-6.07921645329959,0.20236764757690565,-1.7365050119048542,4.3211069309259935,-2.041080046434574,1.8692939061536202,-1.1639785153559237,1.9025337404061098,4.990402821353765,0.6617791219418282,-2.321126926356882,-0.023804849317722268,3
61,-2.968830044681551,5.5646294253286035,1.772955261080758,-0.6304986686150857,0.07828146099061778,0.25836673275759936,0.8025428034776895,0.8508031946350567,-0.29026658498957725,-3.588024586734663,-1.0751549618694853,4.664860085108594,3.2079059882026923,5.624656265548887,2.8083287147221125,3
62,-1.9621443878993359,-1.1626419170873248,-1.0958000936831795,0.6788898003348697,-1.2916983320265123,-2.6192733388291973,-1.2689299979813928,-0.161462849046673,0.053572235528198724,0.4648189732022658,-0.04334251648610201,0.2295788126104472,0.586451770303371,-0.36892584888675406,-0.28683350204591695,3
63,-4.711082823495456,12.149655175335859,2.14397841664342,-5.871209923298105,-2.9028566619786544,1.3453444967219101,2.3310587945058763,1.3906158980053471,-0.13607828636821592,7.143061786988204,8.508884962313427,1.0730689195347072,-4.338840951211525,2.085210552980615,-0.5727094700970782,3
64,-4.71265564580682,4.384940459995352,-5.044079968276121,-6.840110973416397,20.70615355645127,-1.0709324743724151,-1.0423041613804531,-4.104988644432558,-1.8830338440949093,1.4176529863692773,-0.1119077460364541,-0.6181564972463718,0.26805763906402363,0.19724784962626046,-0.02583525464390995,3
65,13.421424838570184,-2.1868266635115754,6.982204675608413,2.2906055768893068,1.400774132839626,0.043972752292294574,-1.6246240215712153,1.7980845288873173,-0.5895823933921739,1.07329076549954,-0.7773487289470447,1.6396549324599945,-0.2650331725337883,-0.5119346262118591,-2.2003364163084993,3
66,4.451886379773859,-2.496690617164969,4.161244904175547,0.21954649020239797,1.1015236364734373,-0.3936911687039621,2.375492979262894,1.6034936297736202,-0.07753959516973769,-2.4983341649710873,0.6258432838833402,-0.7668516588833754,-0.600231699773428,0.701638813793501,-2.2306592896645574,3
67,-3.294259283584691,-3.5144975541581447,3.730375839989739,4.063429922123058,-0.1603516620480202,-6.67309397110761,3.5288307412151374,0.4952458298204459,-1.0271559638401337,-2.4302627372853203,1.6585314621984637,-1.5064025460160275,-0.6050587473329685,0.2754879459355365,-1.0492543996428687,3
68,-1.6799052624709694,-1.1665486869080297,1.973129805095729,-1.8092720877702027,-0.3860078412624979,0.1708653777024621,0.3883435439724853,-1.8909597411382242,0.3548196644403865,0.5701778338986941,0.09912169249174346,-2.2753163167648482,0.27171859661805076,0.842437332837095,0.6341123713807862,3
69,2.4714875142429578,-6.784621415794521,-2.6207359221814044,-0.7900173919134564,-0.04411705648283006,-1.3725600644401013,-2.1619317139857595,1.2632800558190405,0.18617267581920227,0.12737187751436804,0.49008436277932677,-0.08054187191499239,0.9260720988455017,0.23810796656993466,-2.342011061675321,3
70,-0.41358342370857193,2.5167090129237977,-0.8588138377380639,4.461965758098973,1.9814360470278614,-2.442320141614246,-2.0260698872357636,0.8461524668053292,16.14664700402282,1.8752832272064688,-0.06726169675999429,-0.1393706811179601,0.569964630246487,0.2068107037162765,0.5222210891030445,3
71,-6.109052903271351,-0.41519945643730094,-4.5444830105045115,-6.514437553054318,0.399563997469889,-1.0928988904163275,7.041197367642689,13.037936635828348,-0.7481676319301881,4.290716537373822,-6.207542526622333,0.3213718960631233,-0.0038277727141447495,-0.9709332508732678,0.7584239399316196,3
72,7.435924779945628,-0.5293489291841955,4.584754928823632,3.3354220269876924,1.8489364487068725,-4.125324895206628,-1.05825311029618,1.4144731798645154,-0.579766157876258,0.7880080330675586,-0.300885812646534,1.5861645315343953,-0.0742415817432081,0.1804370318372708,-1.0061517345134583,3
73,-5.561738898547999,9.815028980429423,0.7024489413570412,-0.9666976774738049,0.13690901997804839,0.8227005918533967,-1.9391959882406336,1.405648605498222,-0.09679852237990241,-1.693432593079676,-0.940602161284446,1.170409055339565,0.38813595158328124,-0.6074873275885535,-1.516961956962842,3
74,2.4714875142429578,-6.78462141579452,-2.6207359221814035,-0.7900173919134571,-0.04411705648283132,-1.3725600644401021,-2.161931713985759,1.2632800558190416,0.18617267581920258,0.12737187751436857,0.4900843627793276,-0.0805418719149925,0.9260720988455018,0.23810796656993494,-2.342011061675321,3
75,8.422008002789001,-2.534512509963071,9.266350636494046,5.61633657863269,3.4272128830685107,-1.4984741209682038,-0.6586353675644535,0.3655027298646684,-0.5389227110122877,-0.07618937996564527,-0.7829844868032477,0.3799517011465188,-3.2338038925511734,1.0243283017755211,1.5906952626549102,3
76,-1.6799052624709687,-1.166548686908029,1.9731298050957295,-1.8092720877702029,-0.3860078412624973,0.17086537770246188,0.38834354397248577,-1.8909597411382237,0.354819664440387,0.5701778338986949,0.09912169249174337,-2.275316316764848,0.27171859661805076,0.8424373328370943,0.6341123713807857,3
77,8.328607006268564,-3.6170404486517964,4.295136200212811,-6.079216453299591,0.20236764757690698,-1.7365050119048537,4.3211069309259935,-2.0410800464345726,1.869293906153621,-1.1639785153559248,1.9025337404061098,4.990402821353765,0.6617791219418278,-2.3211269263568814,-0.02380484931772253,3
78,16.508568363219116,-6.286056195528045,14.271830187353698,-6.176151131158348,0.46193264263853506,4.702035270546437,0.8609923462045579,2.0204800516820325,-0.25628274517601685,2.1462083183564364,2.234301039928538,-3.4222819177258916,4.761559113814491,1.2674545363738219,0.5514107222596965,4
79,3.6491075509687,-4.4084428660127175,7.248325011264626,2.4171833124185853,2.2213523542142406,6.423991900858982,-0.4404714613342447,0.08804464587692494,0.44177801197674216,-1.5731203850235809,-2.849463696857608,0.5885101052341152,-4.4219079671969,-1.2349768382604995,1.2972063794353985,4
80,-4.296697823612308,-7.645761792261359,-3.5600082925574235,-3.738511274755132,-0.8712583211661991,0.03987480528364133,0.4162464049201485,-0.6700373376921658,0.15396576474911156,0.10476461755789163,-0.6480982594360601,0.570423745302034,0.2564290097243395,1.1824792127403165,-1.404714076725334,4
81,2.2492634679582224,3.5840932026258403,8.091733795849995,-1.849297453983573,0.18822021210784687,5.272591964574672,0.5914207837647951,0.27351281696763696,-0.2794719900241047,-0.7526423476716979,0.42295355683111885,-1.4142647659709813,1.0527892655289062,-1.1699267620703346,1.1533344896226096,4
82,3.6491075509687017,-4.4084428660127175,7.248325011264625,2.417183312418584,2.2213523542142415,6.423991900858981,-0.4404714613342447,0.08804464587692476,0.44177801197674216,-1.5731203850235813,-2.8494636968576077,0.5885101052341138,-4.421907967196899,-1.2349768382604993,1.2972063794353974,4
83,16.508568363219112,-6.286056195528044,14.271830187353698,-6.176151131158348,0.46193264263853634,4.70203527054644,0.8609923462045608,2.0204800516820307,-0.2562827451760172,2.146208318356437,2.234301039928538,-3.422281917725892,4.761559113814492,1.2674545363738212,0.5514107222596956,4
84,-4.402691085781119,6.595271914363948,7.271519555335916,5.734809904074439,-0.2267504447740857,-9.040757744050644,1.0856911211434206,-0.8573296778243128,-1.8983509260200886,0.46696689057781665,-1.7739137672150709,-0.6764736411239054,-0.0770362018846327,0.8745301014723978,0.09451467483288037,5
85,-3.1476043123446904,-4.117616603533099,-0.47759346222399257,-1.1208977358264234,-0.8504317984341289,0.7280936024587994,-0.5169733998290496,-1.0742108341894865,-0.00971306656613778,0.3590869206845425,-0.8677148535495273,0.4935318711761423,-0.515811035883231,0.4913014371759253,-0.32025660810106577,5
86,-3.205153317555004,1.0584374548972295,-0.06629404502817443,-0.4301928720786859,0.6539338732889275,-1.1688102170564982,1.2813160853700538,0.38496518041029365,1.6939913932792494,-1.5468131856968734,1.290204825325461,-3.1510224239988247,-0.11714887266324718,-2.711953817560921,1.2378766048702012,5
87,-3.97410096380924,3.3523743317262333,2.110014791113076,-0.901480593111162,-2.8015389428265944,1.0954450592158584,-2.562378676780738,-3.0476342888550514,-1.0190070181467785,-0.4160839563509475,-0.12199770021813558,0.6273402141815008,1.9614012049668774,-1.9480361911112059,-2.735694392348521,5
88,-4.328537720104465,7.539867572005781,-1.832697603268636,3.4086278687324953,-1.8663948539192685,0.15679363949971176,-6.1065683445369325,2.081476217869012,-1.7008927471894704,1.8046966009947627,-1.3905127664824688,-4.890370540520099,0.874969862990768,1.336879326052613,0.17298481644577762,5
89,4.579466160875722,6.429789349411499,0.09695646106357202,0.8934210266609875,-1.575662615410753,2.4002301845679,-6.830059616116663,0.25806426954760964,-1.2870907019310722,3.175739238245392,-2.348174235125456,3.3225191769266273,0.4457542926283054,-2.3976873868251656,-0.10056995616793662,5
90,-4.256588715108535,0.12059509910999691,0.5440593751618406,-0.5298042320216223,-0.6302199902785682,0.3383077784523807,-0.7868626306311363,-0.5665215457600784,0.4324205807372459,-0.3346495288697365,-1.2477515733075542,-0.8409167473586061,-0.6782187996441452,-0.13009648493454334,-0.40945137874080434,5
91,-4.999998383372032,-4.7126223798753895,-5.4627905031773905,-6.291116755643023,-1.8555184967971436,5.365672646550312,-0.9264196309478298,-0.8876026926218622,1.63218589342488,-1.6355278195323555,-0.04587451822633611,-0.6468061147213043,-0.5226170917417724,1.525819094001727,-1.8349855037668126,5
92,-3.205153317555004,1.0584374548972295,-0.06629404502817458,-0.4301928720786864,0.6539338732889282,-1.1688102170564982,1.2813160853700538,0.38496518041029404,1.6939913932792496,-1.5468131856968728,1.290204825325461,-3.1510224239988234,-0.11714887266324744,-2.7119538175609206,1.2378766048702015,5
93,-4.40269108578112,6.5952719143639476,7.271519555335915,5.73480990407444,-0.22675044477408576,-9.040757744050646,1.085691121143419,-0.8573296778243128,-1.8983509260200893,0.4669668905778169,-1.7739137672150709,-0.6764736411239056,-0.07703620188463219,0.8745301014723965,0.09451467483288112,5
94,-4.999998383372031,-4.712622379875389,-5.4627905031773905,-6.291116755643023,-1.8555184967971425,5.365672646550311,-0.9264196309478298,-0.8876026926218618,1.6321858934248783,-1.635527819532355,-0.045874518226336265,-0.6468061147213038,-0.5226170917417721,1.5258190940017282,-1.8349855037668135,5
95,-3.147604312344691,-4.117616603533099,-0.4775934622239921,-1.1208977358264232,-0.850431798434129,0.7280936024587992,-0.5169733998290491,-1.0742108341894865,-0.009713066566137638,0.3590869206845421,-0.8677148535495274,0.493531871176142,-0.515811035883231,0.4913014371759252,-0.3202566081010652,5
